tsl情感,tsl主题,byd情感,byd主题
,,0.767780727,0
,,0.797617425,0
,,0.336458914,0
,,0.890899361,0
,,0.336458914,0
,,0.910270067,3
,,0.96967163,2
,,0.767780727,0
,,0.728182436,4
,,0.5,0
,,0.18953783,0
,,0.107127915,0
,,0.015551823,5
,,0.116639574,5
,,0.797617425,0
,,0.315579641,1
,,0.100024037,0
,,0.673047824,4
,,0.648151874,0
,,0.937966143,3
,,0.162156131,0
,,0.016106691,0
,,0.016556181,0
,,0.042078435,0
,,0.988711681,5
,,0.519597417,1
,,0.458735846,1
,,0.5,0
,,0.699985187,4
,,0.999973101,3
,,0.684686115,0
,,0.549341784,5
,,0.890899361,0
,,0.512985293,0
,,0.064031747,2
,,0.449177231,0
,,0.339146522,0
,,0.018804235,2
,,0.128899015,2
,,0.882414707,0
,,0.019936832,0
,,0.909620529,5
,,0.909620529,5
,,0.688691535,0
,,0.987622869,3
,,0.49599726,0
,,0.019936832,0
,,0.673957738,1
,,0.937966143,3
,,0.141714679,4
,,0.629577218,0
,,0.336458914,0
,,0.581773448,4
,,0.090897362,3
,,0.49910339,4
,,0.234042969,2
,,0.882414707,0
,,0.728182436,4
,,0.467659016,1
,,0.767780727,0
,,0.917680199,0
,,0.199358285,2
,,0.931660024,1
,,0.629769173,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.777949077,0
,,0.021483086,0
,,0.777949077,0
,,0.777949077,0
,,0.760926105,5
,,0.727954298,5
,,0.11133036,0
,,0.797617425,0
,,0.797617425,0
,,0.449177231,0
,,0.675148483,5
,,0.675148483,5
,,0.675148483,5
,,0.675148483,5
,,0.675148483,5
,,0.675148483,5
,,0.675148483,5
,,0.678012469,5
,,0.986288973,2
,,0.608690237,5
,,0.86878914,5
,,0.760926105,5
,,0.98795788,5
,,0.887013398,5
,,0.636005643,5
,,0.636005643,5
,,0.636005643,5
,,0.681926239,5
,,0.974645754,5
,,0.925509871,5
,,0.675148483,5
,,0.911335093,5
,,0.501707724,0
,,0.824490709,2
,,0.797957703,2
,,0.635595805,5
,,0.804118481,5
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.71584348,1
,,0.457865887,2
,,0.794151772,1
,,0.91460567,1
,,0.551127118,1
,,0.673047824,4
,,0.00010467,4
,,0.999501162,5
,,0.601833532,0
,,0.696107972,1
,,0.862038576,0
,,0.862038576,0
,,0.673047824,4
,,0.016599284,0
,,0.575085461,1
,,0.5,0
,,0.957062818,3
,,0.980268,3
,,0.202580246,2
,,0.997876982,0
,,0.515532859,3
,,0.042078435,0
,,0.449177231,0
,,0.696799142,5
,,0.575850729,1
,,0.630643625,0
,,0.998790242,5
,,0.913544555,0
,,0.067006414,3
,,0.987622869,3
,,0.484123122,1
,,0.600081695,0
,,0.016556181,0
,,0.753450927,5
,,0.788954769,1
,,0.65318423,4
,,0.443227582,1
,,0.797617425,0
,,0.767780727,0
,,0.994819991,2
,,0.25239548,2
,,0.042687778,2
,,0.71401668,0
,,0.690602548,5
,,0.999681988,3
,,0.890899361,0
,,0.775989351,4
,,0.12663724,5
,,0.728182436,4
,,0.981673751,3
,,0.670850702,0
,,0.581484733,4
,,0.797617425,0
,,0.019936832,0
,,0.024202427,0
,,0.706104501,0
,,0.502093714,4
,,0.523114933,0
,,0.882414707,0
,,0.449177231,0
,,0.22695773,4
,,0.18953783,0
,,0.336458914,0
,,0.997180511,2
,,0.337834396,1
,,0.696919299,1
,,0.999954819,5
,,0.120796448,1
,,0.303456751,1
,,0.019936832,0
,,0.358131227,4
,,0.496074068,2
,,0.993457466,5
,,0.974970116,3
,,0.999785196,2
,,0.905436344,0
,,0.019936832,0
,,0.909697163,3
,,0.904676811,5
,,0.026569741,0
,,0.824484835,0
,,0.836319277,5
,,0.887057578,2
,,0.026569741,0
,,0.022010768,0
,,0.629577218,0
,,0.511967282,0
,,0.549916447,0
,,0.797617425,0
,,0.890899361,0
,,0.336458914,0
,,0.026569741,0
,,0.449177231,0
,,0.201415127,1
,,0.506349661,0
,,0.024202427,0
,,0.583733022,0
,,0.777949077,0
,,0.767780727,0
,,0.937966143,3
,,0.862038576,0
,,0.899624037,0
,,0.666666667,0
,,0.666666667,0
,,0.519649169,0
,,0.737348543,0
,,0.890899361,0
,,0.087780824,2
,,0.797617425,0
,,0.162156131,0
,,0.629577218,0
,,0.948261875,2
,,0.507125474,0
,,0.890899361,0
,,0.767780727,0
,,0.827824232,5
,,0.862038576,0
,,0.797617425,0
,,0.026569741,0
,,0.499994025,2
,,0.797617425,0
,,0.449177231,0
,,0.449177231,0
,,0.019936832,0
,,0.042078435,0
,,0.960826096,3
,,0.042078435,0
,,0.023174265,0
,,0.695591552,5
,,0.624616392,4
,,0.951932631,1
,,0.498824665,0
,,0.042078435,0
,,0.969083206,1
,,0.937966143,3
,,0.890899361,0
,,0.903234127,5
,,0.767780727,0
,,0.921045485,5
,,0.816611777,1
,,0.859927906,5
,,0.306578928,1
,,0.104679133,1
,,0.652825885,0
,,0.032812365,0
,,0.336458914,0
,,0.541372042,0
,,0.01298449,5
,,0.904799534,5
,,0.983351148,3
,,0.968967423,3
,,0.000585238,3
,,0.07583878,3
,,0.989980729,1
,,0.177974854,2
,,0.0650448,3
,,0.873047824,4
,,0.999691676,5
,,0.981329029,5
,,0.909620529,5
,,0.890899361,0
,,0.021483086,0
,,0.378740722,2
,,0.928188057,2
,,0.378740722,2
,,0.378740722,2
,,0.946167465,2
,,0.072964721,2
,,0.929111697,2
,,0.042078435,0
,,0.042078435,0
,,0.873047824,4
,,0.822078724,0
,,0.267467237,2
,,0.510667672,0
,,0.336458914,0
,,0.00799184,1
,,0.995459272,1
